# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Tue Aug  5 10:28:29 2025
#
# User preference: *
#
# CONSTRAINT:  where (disc_facility like '%TESS%'
# CONSTRAINT:  and st_teffstr < 4200
# CONSTRAINT:  and st_radstr in [0.1, 0.65])
#
# COLUMN pl_name:        Planet Name
# COLUMN hostname:       Host Name
# COLUMN tic_id:         TIC ID
# COLUMN gaia_id:        GAIA ID
# COLUMN default_flag:   Default Parameter Set
# COLUMN sy_snum:        Number of Stars
# COLUMN sy_pnum:        Number of Planets
# COLUMN discoverymethod: Discovery Method
# COLUMN disc_year:      Discovery Year
# COLUMN disc_facility:  Discovery Facility
# COLUMN soltype:        Solution Type
# COLUMN pl_controv_flag: Controversial Flag
# COLUMN pl_refname:     Planetary Parameter Reference
# COLUMN pl_orbper:      Orbital Period [days]
# COLUMN pl_orbpererr1:  Orbital Period Upper Unc. [days]
# COLUMN pl_orbpererr2:  Orbital Period Lower Unc. [days]
# COLUMN pl_orbperlim:   Orbital Period Limit Flag
# COLUMN pl_orbsmax:     Orbit Semi-Major Axis [au]
# COLUMN pl_orbsmaxerr1: Orbit Semi-Major Axis Upper Unc. [au]
# COLUMN pl_orbsmaxerr2: Orbit Semi-Major Axis Lower Unc. [au]
# COLUMN pl_orbsmaxlim:  Orbit Semi-Major Axis Limit Flag
# COLUMN pl_rade:        Planet Radius [Earth Radius]
# COLUMN pl_radeerr1:    Planet Radius Upper Unc. [Earth Radius]
# COLUMN pl_radeerr2:    Planet Radius Lower Unc. [Earth Radius]
# COLUMN pl_radelim:     Planet Radius Limit Flag
# COLUMN pl_radj:        Planet Radius [Jupiter Radius]
# COLUMN pl_radjerr1:    Planet Radius Upper Unc. [Jupiter Radius]
# COLUMN pl_radjerr2:    Planet Radius Lower Unc. [Jupiter Radius]
# COLUMN pl_radjlim:     Planet Radius Limit Flag
# COLUMN pl_bmasse:      Planet Mass or Mass*sin(i) [Earth Mass]
# COLUMN pl_bmasseerr1:  Planet Mass or Mass*sin(i) [Earth Mass] Upper Unc.
# COLUMN pl_bmasseerr2:  Planet Mass or Mass*sin(i) [Earth Mass] Lower Unc.
# COLUMN pl_bmasselim:   Planet Mass or Mass*sin(i) [Earth Mass] Limit Flag
# COLUMN pl_bmassj:      Planet Mass or Mass*sin(i) [Jupiter Mass]
# COLUMN pl_bmassjerr1:  Planet Mass or Mass*sin(i) [Jupiter Mass] Upper Unc.
# COLUMN pl_bmassjerr2:  Planet Mass or Mass*sin(i) [Jupiter Mass] Lower Unc.
# COLUMN pl_bmassjlim:   Planet Mass or Mass*sin(i) [Jupiter Mass] Limit Flag
# COLUMN pl_bmassprov:   Planet Mass or Mass*sin(i) Provenance
# COLUMN pl_orbeccen:    Eccentricity
# COLUMN pl_orbeccenerr1: Eccentricity Upper Unc.
# COLUMN pl_orbeccenerr2: Eccentricity Lower Unc.
# COLUMN pl_orbeccenlim: Eccentricity Limit Flag
# COLUMN pl_insol:       Insolation Flux [Earth Flux]
# COLUMN pl_insolerr1:   Insolation Flux Upper Unc. [Earth Flux]
# COLUMN pl_insolerr2:   Insolation Flux Lower Unc. [Earth Flux]
# COLUMN pl_insollim:    Insolation Flux Limit Flag
# COLUMN pl_eqt:         Equilibrium Temperature [K]
# COLUMN pl_eqterr1:     Equilibrium Temperature Upper Unc. [K]
# COLUMN pl_eqterr2:     Equilibrium Temperature Lower Unc. [K]
# COLUMN pl_eqtlim:      Equilibrium Temperature Limit Flag
# COLUMN ttv_flag:       Data show Transit Timing Variations
# COLUMN st_refname:     Stellar Parameter Reference
# COLUMN st_spectype:    Spectral Type
# COLUMN st_teff:        Stellar Effective Temperature [K]
# COLUMN st_tefferr1:    Stellar Effective Temperature Upper Unc. [K]
# COLUMN st_tefferr2:    Stellar Effective Temperature Lower Unc. [K]
# COLUMN st_tefflim:     Stellar Effective Temperature Limit Flag
# COLUMN st_rad:         Stellar Radius [Solar Radius]
# COLUMN st_raderr1:     Stellar Radius Upper Unc. [Solar Radius]
# COLUMN st_raderr2:     Stellar Radius Lower Unc. [Solar Radius]
# COLUMN st_radlim:      Stellar Radius Limit Flag
# COLUMN st_mass:        Stellar Mass [Solar mass]
# COLUMN st_masserr1:    Stellar Mass Upper Unc. [Solar mass]
# COLUMN st_masserr2:    Stellar Mass Lower Unc. [Solar mass]
# COLUMN st_masslim:     Stellar Mass Limit Flag
# COLUMN st_met:         Stellar Metallicity [dex]
# COLUMN st_meterr1:     Stellar Metallicity Upper Unc. [dex]
# COLUMN st_meterr2:     Stellar Metallicity Lower Unc. [dex]
# COLUMN st_metlim:      Stellar Metallicity Limit Flag
# COLUMN st_metratio:    Stellar Metallicity Ratio
# COLUMN st_logg:        Stellar Surface Gravity [log10(cm/s**2)]
# COLUMN st_loggerr1:    Stellar Surface Gravity Upper Unc. [log10(cm/s**2)]
# COLUMN st_loggerr2:    Stellar Surface Gravity Lower Unc. [log10(cm/s**2)]
# COLUMN st_logglim:     Stellar Surface Gravity Limit Flag
# COLUMN sy_refname:     System Parameter Reference
# COLUMN rastr:          RA [sexagesimal]
# COLUMN ra:             RA [deg]
# COLUMN decstr:         Dec [sexagesimal]
# COLUMN dec:            Dec [deg]
# COLUMN sy_dist:        Distance [pc]
# COLUMN sy_disterr1:    Distance [pc] Upper Unc
# COLUMN sy_disterr2:    Distance [pc] Lower Unc
# COLUMN sy_vmag:        V (Johnson) Magnitude
# COLUMN sy_vmagerr1:    V (Johnson) Magnitude Upper Unc
# COLUMN sy_vmagerr2:    V (Johnson) Magnitude Lower Unc
# COLUMN sy_kmag:        Ks (2MASS) Magnitude
# COLUMN sy_kmagerr1:    Ks (2MASS) Magnitude Upper Unc
# COLUMN sy_kmagerr2:    Ks (2MASS) Magnitude Lower Unc
# COLUMN sy_gaiamag:     Gaia Magnitude
# COLUMN sy_gaiamagerr1: Gaia Magnitude Upper Unc
# COLUMN sy_gaiamagerr2: Gaia Magnitude Lower Unc
# COLUMN rowupdate:      Date of Last Update
# COLUMN pl_pubdate:     Planetary Parameter Reference Publication Date
# COLUMN releasedate:    Release Date
#
pl_name,hostname,tic_id,gaia_id,default_flag,sy_snum,sy_pnum,discoverymethod,disc_year,disc_facility,soltype,pl_controv_flag,pl_refname,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_orbsmax,pl_orbsmaxerr1,pl_orbsmaxerr2,pl_orbsmaxlim,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_radj,pl_radjerr1,pl_radjerr2,pl_radjlim,pl_bmasse,pl_bmasseerr1,pl_bmasseerr2,pl_bmasselim,pl_bmassj,pl_bmassjerr1,pl_bmassjerr2,pl_bmassjlim,pl_bmassprov,pl_orbeccen,pl_orbeccenerr1,pl_orbeccenerr2,pl_orbeccenlim,pl_insol,pl_insolerr1,pl_insolerr2,pl_insollim,pl_eqt,pl_eqterr1,pl_eqterr2,pl_eqtlim,ttv_flag,st_refname,st_spectype,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_rad,st_raderr1,st_raderr2,st_radlim,st_mass,st_masserr1,st_masserr2,st_masslim,st_met,st_meterr1,st_meterr2,st_metlim,st_metratio,st_logg,st_loggerr1,st_loggerr2,st_logglim,sy_refname,rastr,ra,decstr,dec,sy_dist,sy_disterr1,sy_disterr2,sy_vmag,sy_vmagerr1,sy_vmagerr2,sy_kmag,sy_kmagerr1,sy_kmagerr2,sy_gaiamag,sy_gaiamagerr1,sy_gaiamagerr2,rowupdate,pl_pubdate,releasedate
TOI-776 b,TOI-776,TIC 306996324,Gaia DR2 3460438662009633408,0,1,2,Transit,2020,Transiting Exoplanet Survey Satellite (TESS),TESS Project Candidate,0,<a refstr=EXOFOP_TESS_TOI href=https://exofop.ipac.caltech.edu/tess/view_toi.php target=ref>ExoFOP-TESS TOI</a>,8.24661326950,0.00001460525,-0.00001460525,0,,,,,1.76873146,0.85040020,-0.85040020,0,0.15779592,0.07586775,-0.07586775,0,,,,,,,,,,,,,,11.9975,,,0,474.67,,,0,0,<a refstr=EXOFOP_TESS_TOI href=https://exofop.ipac.caltech.edu/tess/view_toi.php target=ref>ExoFOP-TESS TOI</a>,,3806.00,66.00,-66.00,0,0.533024,0.015777,-0.015777,0,,,,,,,,,,4.735750,0.338566,-0.338566,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,11h54m18.72s,178.5779970,-37d33m12.08s,-37.5533568,27.17010000,0.03205000,-0.03205000,11.5360000,0.0410000,-0.0410000,7.6150000,0.0200000,-0.0200000,10.7409000,0.0004780,-0.0004780,2024-10-14,2017-07,2024-10-14
TOI-776 c,TOI-776,TIC 306996324,Gaia DR2 3460438662009633408,0,1,2,Transit,2020,Transiting Exoplanet Survey Satellite (TESS),TESS Project Candidate,0,<a refstr=EXOFOP_TESS_TOI href=https://exofop.ipac.caltech.edu/tess/view_toi.php target=ref>ExoFOP-TESS TOI</a>,15.66533218852,0.00003835922,-0.00003835922,0,,,,,2.09999423,0.20089346,-0.20089346,0,0.18734926,0.01792254,-0.01792254,0,,,,,,,,,,,,,,5.0996,,,0,383.27,,,0,0,<a refstr=EXOFOP_TESS_TOI href=https://exofop.ipac.caltech.edu/tess/view_toi.php target=ref>ExoFOP-TESS TOI</a>,,3806.00,66.00,-66.00,0,0.533024,0.015777,-0.015777,0,,,,,,,,,,4.735750,0.338566,-0.338566,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,11h54m18.72s,178.5779970,-37d33m12.08s,-37.5533568,27.17010000,0.03205000,-0.03205000,11.5360000,0.0410000,-0.0410000,7.6150000,0.0200000,-0.0200000,10.7409000,0.0004780,-0.0004780,2024-10-14,2017-07,2024-10-14
TOI-2081 b,TOI-2081,TIC 321669174,Gaia DR2 1416730563570869376,1,1,1,Transit,2022,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=ESPARZA_BORGES_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022arXiv220610643E/abstract target=ref>Esparza-Borges et al. 2022</a>,10.50534000000,0.00007000000,-0.00008000000,0,0.0752000000,0.0047000000,-0.0119000000,0,2.04000000,0.50000000,-0.54000000,0,0.18199692,0.04460709,-0.04817566,0,,,,,,,,,,,,,,8.1000,1.1000,-2.6000,0,488.00,28.00,-52.00,0,0,<a refstr=ESPARZA_BORGES_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022arXiv220610643E/abstract target=ref>Esparza-Borges et al. 2022</a>,M1.0,3800.00,100.00,-100.00,0,0.534000,0.080000,-0.080000,0,0.540000,0.080000,-0.080000,0,-0.5000,,,-1,[Fe/H],4.500000,,,-1,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,17h37m12.54s,264.3022634,+53d01m32.04s,53.0255666,62.34460000,0.08335000,-0.08335000,13.3690000,0.0350000,-0.0350000,9.5230000,0.0210000,-0.0210000,12.6594000,0.0002750,-0.0002750,2022-06-27,2022-06,2022-06-27
TOI-2068 b,TOI-2068,TIC 417931300,Gaia DR2 1581657479535392256,1,1,1,Transit,2024,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=MISTRY_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023arXiv231100688M/abstract target=ref>Mistry et al. 2023</a>,7.76891500000,0.00002500000,-0.00003700000,0,0.0632000000,0.0011000000,-0.0011000000,0,1.82100000,0.16200000,-0.14900000,0,0.16245902,0.01445270,-0.01329291,0,,,,,,,,,,,,,,12.2300,0.7300,-0.7300,0,520.62,14.18,-14.18,0,0,<a refstr=MISTRY_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023arXiv231100688M/abstract target=ref>Mistry et al. 2023</a>,,3710.00,57.00,-58.00,0,0.535000,0.022000,-0.022000,0,0.559000,0.027000,-0.029000,0,0.2700,0.1500,-0.2000,0,[Fe/H],4.729000,0.028000,-0.029000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,12h25m05.65s,186.2735600,+60d25m06.04s,60.4183455,52.93280000,0.05860000,-0.05860000,13.0070000,0.0090000,-0.0090000,9.0070000,0.0220000,-0.0220000,12.2210000,0.0003190,-0.0003190,2024-04-15,2023-11,2024-04-15
TOI-776 b,TOI-776,TIC 306996324,Gaia DR2 3460438662009633408,0,1,2,Transit,2020,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=KOKORI_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023ApJS..265....4K/abstract target=ref>Kokori et al. 2023</a>,8.24663000000,0.00001900000,-0.00001900000,0,,,,,,,,,,,,,,,,,,,,,,0.060000,0.030000,-0.020000,0,,,,,,,,,0,<a refstr=LUQUE_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021A&A...645A..41L/abstract target=ref>Luque et al. 2021</a>,M1 V,3709.00,70.00,-70.00,0,0.538000,0.024000,-0.024000,0,0.544000,0.028000,-0.028000,0,-0.2000,0.1200,-0.1200,0,[Fe/H],4.727000,0.025000,-0.025000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,11h54m18.72s,178.5779970,-37d33m12.08s,-37.5533568,27.17010000,0.03205000,-0.03205000,11.5360000,0.0410000,-0.0410000,7.6150000,0.0200000,-0.0200000,10.7409000,0.0004780,-0.0004780,2024-03-04,2023-03,2024-03-04
TOI-776 b,TOI-776,TIC 306996324,Gaia DR2 3460438662009633408,0,1,2,Transit,2020,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=LUQUE_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021A&A...645A..41L/abstract target=ref>Luque et al. 2021</a>,8.24661000000,0.00005000000,-0.00004000000,0,0.0652000000,0.0015000000,-0.0015000000,0,1.85000000,0.13000000,-0.13000000,0,0.16504595,0.01159782,-0.01159782,0,4.00000000,0.90000000,-0.90000000,0,0.01258534,0.00283170,-0.00283170,0,Mass,0.060000,0.030000,-0.020000,0,11.5000,0.6000,-0.6000,0,514.00,17.00,-17.00,0,0,<a refstr=LUQUE_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021A&A...645A..41L/abstract target=ref>Luque et al. 2021</a>,M1 V,3709.00,70.00,-70.00,0,0.538000,0.024000,-0.024000,0,0.544000,0.028000,-0.028000,0,-0.2000,0.1200,-0.1200,0,[Fe/H],4.727000,0.025000,-0.025000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,11h54m18.72s,178.5779970,-37d33m12.08s,-37.5533568,27.17010000,0.03205000,-0.03205000,11.5360000,0.0410000,-0.0410000,7.6150000,0.0200000,-0.0200000,10.7409000,0.0004780,-0.0004780,2021-01-04,2021-01,2021-01-11
TOI-776 c,TOI-776,TIC 306996324,Gaia DR2 3460438662009633408,0,1,2,Transit,2020,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=LUQUE_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021A&A...645A..41L/abstract target=ref>Luque et al. 2021</a>,15.66530000000,0.00040000000,-0.00030000000,0,0.1000000000,0.0024000000,-0.0024000000,0,2.02000000,0.14000000,-0.14000000,0,0.18021233,0.01248996,-0.01248996,0,5.30000000,1.80000000,-1.80000000,0,0.01667558,0.00566340,-0.00566340,0,Mass,0.040000,0.020000,-0.010000,0,4.9000,0.2000,-0.2000,0,415.00,14.00,-14.00,0,0,<a refstr=LUQUE_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021A&A...645A..41L/abstract target=ref>Luque et al. 2021</a>,M1 V,3709.00,70.00,-70.00,0,0.538000,0.024000,-0.024000,0,0.544000,0.028000,-0.028000,0,-0.2000,0.1200,-0.1200,0,[Fe/H],4.727000,0.025000,-0.025000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,11h54m18.72s,178.5779970,-37d33m12.08s,-37.5533568,27.17010000,0.03205000,-0.03205000,11.5360000,0.0410000,-0.0410000,7.6150000,0.0200000,-0.0200000,10.7409000,0.0004780,-0.0004780,2021-01-04,2021-01,2021-01-11
TOI-776 c,TOI-776,TIC 306996324,Gaia DR2 3460438662009633408,0,1,2,Transit,2020,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=KOKORI_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023ApJS..265....4K/abstract target=ref>Kokori et al. 2023</a>,15.66534000000,0.00003800000,-0.00003800000,0,,,,,,,,,,,,,,,,,,,,,,0.040000,0.020000,-0.010000,0,,,,,,,,,0,<a refstr=LUQUE_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021A&A...645A..41L/abstract target=ref>Luque et al. 2021</a>,M1 V,3709.00,70.00,-70.00,0,0.538000,0.024000,-0.024000,0,0.544000,0.028000,-0.028000,0,-0.2000,0.1200,-0.1200,0,[Fe/H],4.727000,0.025000,-0.025000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,11h54m18.72s,178.5779970,-37d33m12.08s,-37.5533568,27.17010000,0.03205000,-0.03205000,11.5360000,0.0410000,-0.0410000,7.6150000,0.0200000,-0.0200000,10.7409000,0.0004780,-0.0004780,2024-03-04,2023-03,2024-03-04
TOI-2068 b,TOI-2068,TIC 417931300,Gaia DR2 1581657479535392256,0,1,1,Transit,2024,Transiting Exoplanet Survey Satellite (TESS),TESS Project Candidate,0,<a refstr=EXOFOP_TESS_TOI href=https://exofop.ipac.caltech.edu/tess/view_toi.php target=ref>ExoFOP-TESS TOI</a>,7.76898200000,0.00005770000,-0.00005770000,0,,,,,1.77405000,0.11199200,-0.11199200,0,0.15827041,0.00999127,-0.00999127,0,,,,,,,,,,,,,,11.3921,,,0,511.00,,,0,0,<a refstr=EXOFOP_TESS_TOI href=https://exofop.ipac.caltech.edu/tess/view_toi.php target=ref>ExoFOP-TESS TOI</a>,,3700.00,157.00,-157.00,0,0.540000,0.020000,-0.020000,0,,,,,,,,,,4.700360,0.009455,-0.009455,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,12h25m05.65s,186.2735600,+60d25m06.04s,60.4183455,52.93280000,0.05860000,-0.05860000,13.0070000,0.0090000,-0.0090000,9.0070000,0.0220000,-0.0220000,12.2210000,0.0003190,-0.0003190,2025-04-21,2017-07,2025-04-21
TOI-530 b,TOI-530,TIC 387690507,Gaia DR2 3353218995355814656,0,1,1,Transit,2021,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=KOKORI_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023ApJS..265....4K/abstract target=ref>Kokori et al. 2023</a>,6.38758920000,0.00000740000,-0.00000740000,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,<a refstr=GAN_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022MNRAS.511...83G/abstract target=ref>Gan et al. 2022</a>,M0.5 V,3659.00,120.00,-120.00,0,0.540000,0.030000,-0.030000,0,0.530000,0.020000,-0.020000,0,0.3760,0.0950,-0.0950,0,[Fe/H],4.700000,0.030000,-0.030000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,06h53m39.08s,103.4128333,+12d52m53.68s,12.8815784,148.76200000,1.10900000,-1.09300000,15.4030000,0.1360000,-0.1360000,11.2380000,0.0200000,-0.0200000,14.6439000,0.0005670,-0.0005670,2024-03-04,2023-03,2024-03-04
TOI-530 b,TOI-530,TIC 387690507,Gaia DR2 3353218995355814656,1,1,1,Transit,2021,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=GAN_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022MNRAS.511...83G/abstract target=ref>Gan et al. 2022</a>,6.38759700000,0.00001900000,-0.00001800000,0,0.0520000000,0.0050000000,-0.0040000000,0,9.30345398,0.67253884,-0.67253884,0,0.83000000,0.06000000,-0.06000000,0,127.13136280,28.60455663,-31.78284070,0,0.40000000,0.09000000,-0.10000000,0,Mass,0.000000,,,0,,,,,565.00,28.00,-31.00,0,0,<a refstr=GAN_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022MNRAS.511...83G/abstract target=ref>Gan et al. 2022</a>,M0.5 V,3659.00,120.00,-120.00,0,0.540000,0.030000,-0.030000,0,0.530000,0.020000,-0.020000,0,0.3760,0.0950,-0.0950,0,[Fe/H],4.700000,0.030000,-0.030000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,06h53m39.08s,103.4128333,+12d52m53.68s,12.8815784,148.76200000,1.10900000,-1.09300000,15.4030000,0.1360000,-0.1360000,11.2380000,0.0200000,-0.0200000,14.6439000,0.0005670,-0.0005670,2021-10-11,2022-03,2021-10-11
TOI-5634 A b,TOI-5634 A,TIC 119585136,Gaia DR2 3979511431397114752,1,2,1,Transit,2024,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=KANODIA_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024arXiv240814694K/abstract target=ref>Kanodia et al. 2024</a>,2.20353730000,0.00000840000,-0.00000840000,0,0.0272000000,0.0003000000,-0.0003000000,0,10.42000000,0.62000000,-0.55000000,0,0.92300000,0.05600000,-0.05000000,0,588.00000000,,,1,1.85005489,,,1,Mass,0.000000,,,0,77.0000,5.0000,-5.0000,0,837.00,34.00,-34.00,0,0,<a refstr=KANODIA_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024arXiv240814694K/abstract target=ref>Kanodia et al. 2024</a>,,3896.00,88.00,-88.00,0,0.540000,0.017000,-0.016000,0,0.556000,0.022000,-0.022000,0,-0.2700,0.1200,-0.1200,0,[Fe/H],4.730000,0.050000,-0.050000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,11h42m34.47s,175.6436366,+20d57m55.05s,20.9652921,306.14400000,9.56600000,-9.56600000,16.8540000,0.3430000,-0.3430000,12.9130000,0.0330000,-0.0330000,15.9978000,0.0009980,-0.0009980,2024-08-30,2024-08,2024-08-30
TOI-672 b,TOI-672,TIC 151825527,Gaia DR2 5396580575830873728,0,1,1,Transit,2023,Transiting Exoplanet Survey Satellite (TESS),TESS Project Candidate,0,<a refstr=EXOFOP_TESS_TOI href=https://exofop.ipac.caltech.edu/tess/view_toi.php target=ref>ExoFOP-TESS TOI</a>,3.63358341723,0.00000187774,-0.00000187774,0,,,,,5.16148540,0.22199042,-0.22199042,0,0.46047768,0.01980469,-0.01980469,0,,,,,,,,,,,,,,33.4742,,,0,613.48,,,0,0,<a refstr=EXOFOP_TESS_TOI href=https://exofop.ipac.caltech.edu/tess/view_toi.php target=ref>ExoFOP-TESS TOI</a>,,3765.00,65.00,-65.00,0,0.544068,0.016274,-0.016274,0,,,,,,,,,,4.751690,0.342271,-0.342271,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,11h11m57.81s,167.9908627,-39d19m41.21s,-39.3281151,66.90710000,0.15285000,-0.15285000,13.5760000,0.0260000,-0.0260000,9.5070000,0.0240000,-0.0240000,12.7364000,0.0003780,-0.0003780,2025-07-29,2017-07,2023-12-04
TOI-672 b,TOI-672,TIC 151825527,Gaia DR2 5396580575830873728,1,1,1,Transit,2023,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=MISTRY_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023arXiv230109865M/abstract target=ref>Mistry et al. 2023</a>,3.63357500000,0.00000100000,-0.00000100000,0,,,,,5.26040000,0.08270000,-0.09850000,0,0.46930226,0.00737801,-0.00878760,0,,,,,,,,,,,,,,,,,,676.15,,,0,0,<a refstr=MISTRY_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023arXiv230109865M/abstract target=ref>Mistry et al. 2023</a>,,3765.00,65.00,-65.00,0,0.544100,0.016300,-0.016300,0,0.539900,0.020400,-0.020400,0,-0.7100,0.6250,-0.6250,0,[Fe/H],4.699000,0.010000,-0.010000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,11h11m57.81s,167.9908627,-39d19m41.21s,-39.3281151,66.90710000,0.15285000,-0.15285000,13.5760000,0.0260000,-0.0260000,9.5070000,0.0240000,-0.0240000,12.7364000,0.0003780,-0.0003780,2023-05-26,2023-01,2023-05-26
TOI-530 b,TOI-530,TIC 387690507,Gaia DR2 3353218995355814656,0,1,1,Transit,2021,Transiting Exoplanet Survey Satellite (TESS),TESS Project Candidate,0,<a refstr=EXOFOP_TESS_TOI href=https://exofop.ipac.caltech.edu/tess/view_toi.php target=ref>ExoFOP-TESS TOI</a>,6.38757391100,0.00000473826,-0.00000473826,0,,,,,8.61211634,0.33535388,-0.33535388,0,0.76832288,0.02991832,-0.02991832,0,,,,,,,,,,,,,,14.2590,,,0,495.61,,,0,0,<a refstr=EXOFOP_TESS_TOI href=https://exofop.ipac.caltech.edu/tess/view_toi.php target=ref>ExoFOP-TESS TOI</a>,,3688.00,69.00,-69.00,0,0.544769,0.016346,-0.016346,0,,,,,,,,,,4.781990,0.354944,-0.354944,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,06h53m39.08s,103.4128333,+12d52m53.68s,12.8815784,148.76200000,1.10900000,-1.09300000,15.4030000,0.1360000,-0.1360000,11.2380000,0.0200000,-0.0200000,14.6439000,0.0005670,-0.0005670,2024-11-20,2017-07,2024-11-20
