# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Mon Nov 17 10:16:43 2025
#
# User preference: *
#
# CONSTRAINT:  where (default_flag = 1
# CONSTRAINT:  and disc_facility like '%TESS%'
# CONSTRAINT:  and pl_controv_flag = 0
# CONSTRAINT:  and st_teff < 4200
# CONSTRAINT:  and st_rad in [0.1, 0.65])
#
# COLUMN pl_name:        Planet Name
# COLUMN hostname:       Host Name
# COLUMN gaia_dr3_id:    Gaia DR3 ID
# COLUMN default_flag:   Default Parameter Set
# COLUMN sy_snum:        Number of Stars
# COLUMN sy_pnum:        Number of Planets
# COLUMN discoverymethod: Discovery Method
# COLUMN disc_year:      Discovery Year
# COLUMN disc_facility:  Discovery Facility
# COLUMN soltype:        Solution Type
# COLUMN pl_controv_flag: Controversial Flag
# COLUMN pl_refname:     Planetary Parameter Reference
# COLUMN pl_orbper:      Orbital Period [days]
# COLUMN pl_orbpererr1:  Orbital Period Upper Unc. [days]
# COLUMN pl_orbpererr2:  Orbital Period Lower Unc. [days]
# COLUMN pl_orbperlim:   Orbital Period Limit Flag
# COLUMN pl_orbsmax:     Orbit Semi-Major Axis [au]
# COLUMN pl_orbsmaxerr1: Orbit Semi-Major Axis Upper Unc. [au]
# COLUMN pl_orbsmaxerr2: Orbit Semi-Major Axis Lower Unc. [au]
# COLUMN pl_orbsmaxlim:  Orbit Semi-Major Axis Limit Flag
# COLUMN pl_rade:        Planet Radius [Earth Radius]
# COLUMN pl_radeerr1:    Planet Radius Upper Unc. [Earth Radius]
# COLUMN pl_radeerr2:    Planet Radius Lower Unc. [Earth Radius]
# COLUMN pl_radelim:     Planet Radius Limit Flag
# COLUMN pl_radj:        Planet Radius [Jupiter Radius]
# COLUMN pl_radjerr1:    Planet Radius Upper Unc. [Jupiter Radius]
# COLUMN pl_radjerr2:    Planet Radius Lower Unc. [Jupiter Radius]
# COLUMN pl_radjlim:     Planet Radius Limit Flag
# COLUMN pl_bmasse:      Planet Mass or Mass*sin(i) [Earth Mass]
# COLUMN pl_bmasseerr1:  Planet Mass or Mass*sin(i) [Earth Mass] Upper Unc.
# COLUMN pl_bmasseerr2:  Planet Mass or Mass*sin(i) [Earth Mass] Lower Unc.
# COLUMN pl_bmasselim:   Planet Mass or Mass*sin(i) [Earth Mass] Limit Flag
# COLUMN pl_bmassj:      Planet Mass or Mass*sin(i) [Jupiter Mass]
# COLUMN pl_bmassjerr1:  Planet Mass or Mass*sin(i) [Jupiter Mass] Upper Unc.
# COLUMN pl_bmassjerr2:  Planet Mass or Mass*sin(i) [Jupiter Mass] Lower Unc.
# COLUMN pl_bmassjlim:   Planet Mass or Mass*sin(i) [Jupiter Mass] Limit Flag
# COLUMN pl_bmassprov:   Planet Mass or Mass*sin(i) Provenance
# COLUMN pl_orbeccen:    Eccentricity
# COLUMN pl_orbeccenerr1: Eccentricity Upper Unc.
# COLUMN pl_orbeccenerr2: Eccentricity Lower Unc.
# COLUMN pl_orbeccenlim: Eccentricity Limit Flag
# COLUMN pl_insol:       Insolation Flux [Earth Flux]
# COLUMN pl_insolerr1:   Insolation Flux Upper Unc. [Earth Flux]
# COLUMN pl_insolerr2:   Insolation Flux Lower Unc. [Earth Flux]
# COLUMN pl_insollim:    Insolation Flux Limit Flag
# COLUMN pl_eqt:         Equilibrium Temperature [K]
# COLUMN pl_eqterr1:     Equilibrium Temperature Upper Unc. [K]
# COLUMN pl_eqterr2:     Equilibrium Temperature Lower Unc. [K]
# COLUMN pl_eqtlim:      Equilibrium Temperature Limit Flag
# COLUMN ttv_flag:       Data show Transit Timing Variations
# COLUMN st_refname:     Stellar Parameter Reference
# COLUMN st_spectype:    Spectral Type
# COLUMN st_teff:        Stellar Effective Temperature [K]
# COLUMN st_tefferr1:    Stellar Effective Temperature Upper Unc. [K]
# COLUMN st_tefferr2:    Stellar Effective Temperature Lower Unc. [K]
# COLUMN st_tefflim:     Stellar Effective Temperature Limit Flag
# COLUMN st_rad:         Stellar Radius [Solar Radius]
# COLUMN st_raderr1:     Stellar Radius Upper Unc. [Solar Radius]
# COLUMN st_raderr2:     Stellar Radius Lower Unc. [Solar Radius]
# COLUMN st_radlim:      Stellar Radius Limit Flag
# COLUMN st_mass:        Stellar Mass [Solar mass]
# COLUMN st_masserr1:    Stellar Mass Upper Unc. [Solar mass]
# COLUMN st_masserr2:    Stellar Mass Lower Unc. [Solar mass]
# COLUMN st_masslim:     Stellar Mass Limit Flag
# COLUMN st_met:         Stellar Metallicity [dex]
# COLUMN st_meterr1:     Stellar Metallicity Upper Unc. [dex]
# COLUMN st_meterr2:     Stellar Metallicity Lower Unc. [dex]
# COLUMN st_metlim:      Stellar Metallicity Limit Flag
# COLUMN st_metratio:    Stellar Metallicity Ratio
# COLUMN st_logg:        Stellar Surface Gravity [log10(cm/s**2)]
# COLUMN st_loggerr1:    Stellar Surface Gravity Upper Unc. [log10(cm/s**2)]
# COLUMN st_loggerr2:    Stellar Surface Gravity Lower Unc. [log10(cm/s**2)]
# COLUMN st_logglim:     Stellar Surface Gravity Limit Flag
# COLUMN sy_refname:     System Parameter Reference
# COLUMN rastr:          RA [sexagesimal]
# COLUMN ra:             RA [deg]
# COLUMN decstr:         Dec [sexagesimal]
# COLUMN dec:            Dec [deg]
# COLUMN sy_dist:        Distance [pc]
# COLUMN sy_disterr1:    Distance [pc] Upper Unc
# COLUMN sy_disterr2:    Distance [pc] Lower Unc
# COLUMN sy_vmag:        V (Johnson) Magnitude
# COLUMN sy_vmagerr1:    V (Johnson) Magnitude Upper Unc
# COLUMN sy_vmagerr2:    V (Johnson) Magnitude Lower Unc
# COLUMN sy_kmag:        Ks (2MASS) Magnitude
# COLUMN sy_kmagerr1:    Ks (2MASS) Magnitude Upper Unc
# COLUMN sy_kmagerr2:    Ks (2MASS) Magnitude Lower Unc
# COLUMN sy_gaiamag:     Gaia Magnitude
# COLUMN sy_gaiamagerr1: Gaia Magnitude Upper Unc
# COLUMN sy_gaiamagerr2: Gaia Magnitude Lower Unc
# COLUMN rowupdate:      Date of Last Update
# COLUMN pl_pubdate:     Planetary Parameter Reference Publication Date
# COLUMN releasedate:    Release Date
#
pl_name,hostname,gaia_dr3_id,default_flag,sy_snum,sy_pnum,discoverymethod,disc_year,disc_facility,soltype,pl_controv_flag,pl_refname,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_orbsmax,pl_orbsmaxerr1,pl_orbsmaxerr2,pl_orbsmaxlim,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_radj,pl_radjerr1,pl_radjerr2,pl_radjlim,pl_bmasse,pl_bmasseerr1,pl_bmasseerr2,pl_bmasselim,pl_bmassj,pl_bmassjerr1,pl_bmassjerr2,pl_bmassjlim,pl_bmassprov,pl_orbeccen,pl_orbeccenerr1,pl_orbeccenerr2,pl_orbeccenlim,pl_insol,pl_insolerr1,pl_insolerr2,pl_insollim,pl_eqt,pl_eqterr1,pl_eqterr2,pl_eqtlim,ttv_flag,st_refname,st_spectype,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_rad,st_raderr1,st_raderr2,st_radlim,st_mass,st_masserr1,st_masserr2,st_masslim,st_met,st_meterr1,st_meterr2,st_metlim,st_metratio,st_logg,st_loggerr1,st_loggerr2,st_logglim,sy_refname,rastr,ra,decstr,dec,sy_dist,sy_disterr1,sy_disterr2,sy_vmag,sy_vmagerr1,sy_vmagerr2,sy_kmag,sy_kmagerr1,sy_kmagerr2,sy_gaiamag,sy_gaiamagerr1,sy_gaiamagerr2,rowupdate,pl_pubdate,releasedate
TOI-1238 b,TOI-1238,Gaia DR3 1685195530290375168,1,1,2,Transit,2022,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=GONZ_AMP_AACUTE_LEZ__AMP_AACUTE_LVAREZ_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022A&A...658A.138G target=ref>Gonz&aacute;lez-&Aacute;lvarez et al. 2022</a>,0.76459700000,0.00001300000,-0.00001100000,0,0.0139000000,0.0008000000,-0.0008000000,0,1.21000000,0.11000000,-0.10000000,0,0.10794916,0.00981356,-0.00892142,0,3.76000000,1.15000000,-1.07000000,0,0.01183028,0.00361830,-0.00336660,0,Mass,0.250000,,,1,442.0000,39.0000,-35.0000,0,1133.00,168.00,-168.00,0,0,<a refstr=GONZ_AMP_AACUTE_LEZ__AMP_AACUTE_LVAREZ_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022A&A...658A.138G target=ref>Gonz&aacute;lez-&Aacute;lvarez et al. 2022</a>,K7/M0,4089.00,54.00,-54.00,0,0.580000,0.020000,-0.020000,0,0.590000,0.020000,-0.020000,0,0.3100,0.1900,-0.1900,0,[Fe/H],4.630000,0.060000,-0.060000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,13h25m31.76s,201.3823387,+68d50m09.84s,68.8360678,70.71450000,0.12055000,-0.12055000,12.7960000,0.0490000,-0.0490000,9.1840000,0.0140000,-0.0140000,12.2219000,0.0003470,-0.0003470,2025-07-29,2022-02,2025-07-29
TOI-1238 c,TOI-1238,Gaia DR3 1685195530290375168,1,1,2,Transit,2022,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=GONZ_AMP_AACUTE_LEZ__AMP_AACUTE_LVAREZ_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022A&A...658A.138G target=ref>Gonz&aacute;lez-&Aacute;lvarez et al. 2022</a>,3.29473600000,0.00003400000,-0.00003600000,0,0.0370000000,0.0020000000,-0.0020000000,0,2.11000000,0.14000000,-0.14000000,0,0.18824192,0.01248998,-0.01248998,0,8.32000000,1.90000000,-1.88000000,0,0.02617765,0.00597807,-0.00591514,0,Mass,0.150000,,,1,63.0000,6.0000,-5.0000,0,695.00,105.00,-105.00,0,0,<a refstr=GONZ_AMP_AACUTE_LEZ__AMP_AACUTE_LVAREZ_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022A&A...658A.138G target=ref>Gonz&aacute;lez-&Aacute;lvarez et al. 2022</a>,K7/M0,4089.00,54.00,-54.00,0,0.580000,0.020000,-0.020000,0,0.590000,0.020000,-0.020000,0,0.3100,0.1900,-0.1900,0,[Fe/H],4.630000,0.060000,-0.060000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,13h25m31.76s,201.3823387,+68d50m09.84s,68.8360678,70.71450000,0.12055000,-0.12055000,12.7960000,0.0490000,-0.0490000,9.1840000,0.0140000,-0.0140000,12.2219000,0.0003470,-0.0003470,2025-07-29,2022-02,2025-07-29
TOI-1075 b,TOI-1075,Gaia DR3 6426188308031756288,1,1,1,Transit,2022,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=ESSACK_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022arXiv221014901E/abstract target=ref>Essack et al. 2022</a>,0.60473280000,0.00000320000,-0.00000320000,0,0.0115900000,0.0002300000,-0.0002000000,0,1.79100000,0.11600000,-0.08100000,0,0.15978259,0.01034884,-0.00722635,0,9.95000000,1.36000000,-1.30000000,0,0.03130620,0.00427904,-0.00409026,0,Mass,0.000000,,,0,509.2000,18.7000,-20.4000,0,1323.00,44.00,-44.00,0,0,<a refstr=ESSACK_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022arXiv221014901E/abstract target=ref>Essack et al. 2022</a>,K9 V/M0 V,3875.00,75.00,-75.00,0,0.581000,0.024000,-0.024000,0,0.604000,0.030000,-0.030000,0,-0.0800,0.0900,-0.0900,0,[Fe/H],,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,20h39m53.09s,309.9712091,-65d26m58.92s,-65.4496994,61.45920000,0.09435000,-0.09435000,12.6150000,0.0690000,-0.0690000,9.1150000,0.0230000,-0.0230000,12.0544000,0.0002320,-0.0002320,2022-11-07,2022-10,2022-11-07
LP 714-47 b,LP 714-47,Gaia DR3 3189306030970782208,1,1,1,Transit,2020,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=DREIZLER_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020A&A...644A.127D/abstract target=ref>Dreizler et al. 2020</a>,4.05203700000,0.00000400000,-0.00000400000,0,0.0417000000,0.0005000000,-0.0005000000,0,4.70000000,0.30000000,-0.30000000,0,0.41930591,0.02676421,-0.02676421,0,30.80000000,1.50000000,-1.50000000,0,0.09690715,0.00471950,-0.00471950,0,Mass,0.040000,0.020000,-0.020000,0,,,,,700.00,19.00,-24.00,0,0,<a refstr=DREIZLER_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020A&A...644A.127D/abstract target=ref>Dreizler et al. 2020</a>,M0.0 V,3950.00,51.00,-51.00,0,0.584000,0.016000,-0.016000,0,0.590000,0.020000,-0.020000,0,0.4100,0.1600,-0.1600,0,[Fe/H],4.640000,0.040000,-0.040000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,04h16m45.65s,64.1902212,-12d05m05.51s,-12.0848643,52.61600000,0.11525000,-0.11525000,12.4920000,0.0380000,-0.0380000,8.6260000,0.0250000,-0.0250000,11.7282000,0.0003810,-0.0003810,2020-12-10,2020-12,2020-12-17
TOI-5344 b,TOI-5344,Gaia DR3 52359538285081728,1,1,1,Transit,2023,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=HARTMAN_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023AJ....166..163H/abstract target=ref>Hartman et al. 2023</a>,3.79262200000,0.00000620000,-0.00000620000,0,0.0404100000,0.0007500000,-0.0007500000,0,10.60369574,0.23538859,-0.23538859,0,0.94600000,0.02100000,-0.02100000,0,130.94530368,12.71313628,-12.71313628,0,0.41200000,0.04000000,-0.04000000,0,Mass,0.054000,,,1,38.0000,3.0000,-3.0000,0,689.00,12.00,-12.00,0,0,<a refstr=HARTMAN_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023AJ....166..163H/abstract target=ref>Hartman et al. 2023</a>,,3747.00,64.00,-64.00,0,0.588000,0.011000,-0.011000,0,0.612000,0.034000,-0.034000,0,0.4250,0.0880,-0.0880,0,[Fe/H],4.686000,0.014000,-0.014000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,04h13m03.89s,63.2662165,+20d54m54.56s,20.9151568,138.36700000,1.33600000,-1.31100000,15.4020000,0.1490000,-0.1490000,10.8600000,0.0180000,-0.0180000,14.3361000,0.0005890,-0.0005890,2023-11-07,2023-10,2023-11-07
TOI-5573 b,TOI-5573,Gaia DR3 1023967108706495360,1,1,1,Transit,2025,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=FERNANDES_ET_AL__2025 href=https://ui.adsabs.harvard.edu/abs/2025arXiv250508947F/abstract target=ref>Fernandes et al. 2025</a>,8.79758977000,0.00000986000,-0.00001001000,0,0.0712000000,0.0008000000,-0.0008000000,0,9.75000000,0.47000000,-0.47000000,0,0.87000000,0.04000000,-0.04000000,0,112.00000000,18.00000000,-19.00000000,0,0.35000000,0.06000000,-0.06000000,0,Mass,0.072000,0.067000,-0.048000,0,12.9200,1.0500,-1.0500,0,528.00,10.00,-10.00,0,0,<a refstr=FERNANDES_ET_AL__2025 href=https://ui.adsabs.harvard.edu/abs/2025arXiv250508947F/abstract target=ref>Fernandes et al. 2025</a>,,3790.00,59.00,-59.00,0,0.594000,0.011000,-0.011000,0,0.619000,0.023000,-0.023000,0,0.4200,0.1600,-0.1600,0,[Fe/H],4.680000,0.040000,-0.040000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,09h05m42.24s,136.4259999,+55d18m25.67s,55.3071309,186.56200000,1.32000000,-1.30200000,15.5080000,0.0360000,-0.0360000,11.4480000,0.0220000,-0.0220000,14.6741000,0.0003720,-0.0003720,2025-05-19,2025-05,2025-05-19
TOI-1759 b,TOI-1759,Gaia DR3 2216420110788943744,1,1,1,Transit,2022,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=ESPINOZA_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022AJ....163..133E/abstract target=ref>Espinoza et al. 2022</a>,18.85019000000,0.00013000000,-0.00013000000,0,0.1177000000,0.0038000000,-0.0038000000,0,3.14000000,0.10000000,-0.10000000,0,0.28013252,0.00892142,-0.00892142,0,10.80000000,1.50000000,-1.50000000,0,0.03398060,0.00471953,-0.00471953,0,Mass,0.000000,,,0,6.3900,0.4100,-0.4100,0,443.00,7.00,-7.00,0,0,<a refstr=ESPINOZA_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022AJ....163..133E/abstract target=ref>Espinoza et al. 2022</a>,M0.0 V,4065.00,51.00,-51.00,0,0.597000,0.015000,-0.015000,0,0.606000,0.020000,-0.020000,0,0.0500,0.1600,-0.1600,0,[Fe/H],4.650000,0.040000,-0.040000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,21h47m24.40s,326.8516615,+62d45m13.74s,62.7538164,40.06540000,0.04230000,-0.04230000,11.9300000,0.1000000,-0.1000000,7.9300000,0.0200000,-0.0200000,10.8385000,0.0004310,-0.0004310,2022-03-28,2022-03,2022-03-28
TOI-4342 b,TOI-4342,Gaia DR3 6355915466181029376,1,1,2,Transit,2023,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=TEY_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023arXiv230101370T/abstract target=ref>Tey et al. 2023</a>,5.53824980000,0.00000570000,-0.00000580000,0,0.0525100000,0.0001100000,-0.0001100000,0,2.26600000,0.03800000,-0.03800000,0,0.20215933,0.00339014,-0.00339014,0,,,,,,,,,,,,,,26.9000,1.1000,-1.0000,0,633.60,6.20,-6.30,0,0,<a refstr=TEY_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023arXiv230101370T/abstract target=ref>Tey et al. 2023</a>,M0 V,3901.00,69.00,-69.00,0,0.599000,0.013000,-0.013000,0,0.629600,0.008600,-0.008600,0,,,,,,4.687800,0.008600,-0.009600,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,21h37m33.46s,324.3894196,-77d58m44.93s,-77.9791468,61.52040000,0.10220000,-0.10220000,12.6690000,0.0570000,-0.0570000,9.0180000,0.0210000,-0.0210000,11.9822000,0.0003820,-0.0003820,2023-02-07,2023-01,2023-02-07
TOI-4342 c,TOI-4342,Gaia DR3 6355915466181029376,1,1,2,Transit,2023,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=TEY_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023arXiv230101370T/abstract target=ref>Tey et al. 2023</a>,10.68871600000,0.00001500000,-0.00001500000,0,0.0814000000,0.0001700000,-0.0001700000,0,2.41500000,0.04300000,-0.04000000,0,0.21545224,0.00383621,-0.00356857,0,,,,,,,,,,,,,,11.1800,0.4500,-0.4400,0,508.90,5.00,-5.00,0,0,<a refstr=TEY_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023arXiv230101370T/abstract target=ref>Tey et al. 2023</a>,M0 V,3901.00,69.00,-69.00,0,0.599000,0.013000,-0.013000,0,0.629600,0.008600,-0.008600,0,,,,,,4.687800,0.008600,-0.009600,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,21h37m33.46s,324.3894196,-77d58m44.93s,-77.9791468,61.52040000,0.10220000,-0.10220000,12.6690000,0.0570000,-0.0570000,9.0180000,0.0210000,-0.0210000,11.9822000,0.0003820,-0.0003820,2023-02-07,2023-01,2023-02-07
TOI-3629 b,TOI-3629,Gaia DR3 2881820324294985856,1,1,1,Transit,2022,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=CA_NTILDE_AS_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022arXiv220109963C/abstract target=ref>Ca&ntilde;as et al. 2022</a>,3.93655100000,0.00000500000,-0.00000600000,0,0.0430000000,0.0020000000,-0.0020000000,0,8.29464572,0.22417961,-0.22417961,0,0.74000000,0.02000000,-0.02000000,0,82.63538582,6.35656814,-6.35656814,0,0.26000000,0.02000000,-0.02000000,0,Mass,0.050000,0.050000,-0.040000,0,39.0000,4.0000,-4.0000,0,690.00,20.00,-20.00,0,0,<a refstr=CA_NTILDE_AS_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022arXiv220109963C/abstract target=ref>Ca&ntilde;as et al. 2022</a>,M1,3870.00,90.00,-90.00,0,0.600000,0.020000,-0.010000,0,0.630000,0.020000,-0.020000,0,0.4000,0.1000,-0.1000,0,[Fe/H],4.670000,0.050000,-0.050000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,23h59m10.41s,359.7933851,+39d18m51.32s,39.3142556,130.09100000,0.54800000,-0.54500000,14.6390000,0.0610000,-0.0610000,10.5530000,0.0200000,-0.0200000,13.8375000,0.0004720,-0.0004720,2022-06-27,2022-01,2022-06-27
TOI-833 b,TOI-833,Gaia DR3 5250780970316845696,1,1,1,Transit,2022,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=GIACALONE_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022AJ....163...99G/abstract target=ref>Giacalone et al. 2022</a>,1.04187770000,0.00003240000,-0.00003240000,0,0.0171000000,0.0003000000,-0.0003000000,0,1.27000000,0.07000000,-0.07000000,0,0.11330201,0.00624499,-0.00624499,0,,,,,,,,,,,,,,,,,,1118.00,49.00,-49.00,0,0,<a refstr=GIACALONE_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022AJ....163...99G/abstract target=ref>Giacalone et al. 2022</a>,,3920.00,160.00,-160.00,0,0.600000,0.020000,-0.020000,0,0.610000,0.030000,-0.030000,0,,,,,,4.670000,0.040000,-0.040000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,09h42m34.91s,145.6454720,-62d28m33.19s,-62.4758857,41.71480000,0.04180000,-0.04180000,11.7240000,0.0140000,-0.0140000,8.1460000,0.0170000,-0.0170000,11.0750000,0.0005500,-0.0005500,2022-02-15,2022-02,2022-02-15
L 168-9 b,L 168-9,Gaia DR3 6491962300492857472,1,1,1,Transit,2020,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=HOBSON_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024arXiv240606278H/abstract target=ref>Hobson et al. 2024</a>,1.40152604000,0.00000074000,-0.00000082000,0,0.0208000000,0.0006000000,-0.0006000000,0,1.63000000,0.14000000,-0.14000000,0,0.14541911,0.01248998,-0.01248998,0,4.07000000,0.45000000,-0.45000000,0,0.01280565,0.00141586,-0.00141586,0,Mass,0.000000,,,0,,,,,998.00,39.00,-39.00,0,0,<a refstr=HOBSON_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024arXiv240606278H/abstract target=ref>Hobson et al. 2024</a>,M0.5 V,3842.00,32.00,-32.00,0,0.604000,0.037000,-0.037000,0,0.614000,0.055000,-0.055000,0,-0.0300,0.0300,-0.0300,0,[Fe/H],4.840000,0.080000,-0.080000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,23h20m06.86s,350.0285917,-60d03m56.63s,-60.0657292,25.14960000,0.02390000,-0.02390000,11.0050000,0.0180000,-0.0180000,7.0820000,0.0310000,-0.0310000,10.2316000,0.0008390,-0.0008390,2024-08-30,2024-06,2024-08-30
TOI-1899 b,TOI-1899,Gaia DR3 2073530190996615424,1,1,1,Transit,2020,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=LIN_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023AJ....166...90L/abstract target=ref>Lin et al. 2023</a>,29.09031200000,0.00003600000,-0.00003500000,0,0.1525000000,0.0065000000,-0.0060000000,0,11.09689089,0.33626942,-0.33626942,0,0.99000000,0.03000000,-0.03000000,0,212.94503269,12.71313628,-12.71313628,0,0.67000000,0.04000000,-0.04000000,0,Mass,0.044000,0.029000,-0.027000,0,3.4000,0.3000,-0.2000,0,378.00,8.00,-7.00,0,0,<a refstr=LIN_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023AJ....166...90L/abstract target=ref>Lin et al. 2023</a>,,3926.00,45.00,-47.00,0,0.607000,0.017000,-0.016000,0,0.632000,0.026000,-0.025000,0,0.2800,0.1100,-0.1100,0,[Fe/H],4.672000,0.021000,-0.020000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h57m42.44s,299.4268472,+40d08m36.05s,40.1433462,128.43800000,0.25000000,-0.25000000,14.8800000,0.2000000,-0.2000000,10.5090000,0.0180000,-0.0180000,13.5553000,0.0004220,-0.0004220,2024-04-15,2023-09,2024-04-15
TOI-260 b,TOI-260,Gaia DR3 2428162410789155328,1,1,1,Transit,2024,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=HOBSON_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024arXiv240606278H/abstract target=ref>Hobson et al. 2024</a>,13.47585300000,0.00001300000,-0.00001100000,0,0.0943000000,0.0016000000,-0.0016000000,0,1.71000000,0.08000000,-0.08000000,0,0.15255624,0.00713713,-0.00713713,0,4.23000000,1.60000000,-1.60000000,0,0.01330907,0.00503416,-0.00503416,0,Mass,0.000000,,,0,,,,,493.00,12.00,-12.00,0,0,<a refstr=HOBSON_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024arXiv240606278H/abstract target=ref>Hobson et al. 2024</a>,K8 V,4026.00,14.00,-14.00,0,0.607000,0.014000,-0.014000,0,0.616000,0.032000,-0.032000,0,-0.4700,0.0300,-0.0300,0,[Fe/H],4.450000,0.050000,-0.050000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,00h19m05.52s,4.7730178,-09d57m58.14s,-9.9661505,20.18520000,0.02320000,-0.02310000,9.9000000,0.0300000,-0.0300000,6.5490000,0.0210000,-0.0210000,9.3124000,0.0004580,-0.0004580,2024-08-30,2024-06,2024-08-30
